,age,fnlwgt,education,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,Scored Labels,Scored Probabilities
10720,34,220362,Bachelors,13,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.07738467153264537
10721,38,22245,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,<=50K,0.2713007503404726
10722,34,144182,Preschool,1,Never-married,Own-child,Black,Female,0,0,25,<=50K,<=50K,0.0010768277566985895
10723,55,115457,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.3233925540533648
10724,31,110643,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,1977,55,>50K,>50K,0.9785278826232042
10725,23,100345,Bachelors,13,Never-married,Own-child,White,Male,0,0,20,<=50K,<=50K,0.0014225213469795342
10726,34,192900,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.3522141386059375
10727,52,222405,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,2377,40,<=50K,<=50K,0.45635010950901195
10728,33,119918,Bachelors,13,Never-married,Not-in-family,Black,Male,0,0,45,<=50K,<=50K,0.2048984230052763
10729,23,181557,HS-grad,9,Never-married,Own-child,Black,Male,0,0,25,<=50K,<=50K,0.0004905537123759635
10730,27,214695,HS-grad,9,Never-married,Own-child,Black,Male,0,0,60,<=50K,<=50K,0.016459900099497295
10731,38,141584,HS-grad,9,Divorced,Unmarried,White,Male,0,0,55,<=50K,<=50K,0.08381222662459688
10732,33,222654,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.1329043684266397
10733,35,356250,Prof-school,15,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,35,<=50K,>50K,0.6550094806469781
10734,27,212041,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.13933502616367702
10735,32,386877,Assoc-voc,11,Never-married,Own-child,Black,Male,4650,0,40,<=50K,<=50K,0.017443365747404755
10736,34,143582,Some-college,10,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,35,<=50K,<=50K,0.01640804583258001
10737,20,85041,Some-college,10,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.00011435458785049952
10738,42,211253,Bachelors,13,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.1142216038512335
10739,27,23740,HS-grad,9,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,0,0,38,>50K,<=50K,0.009341434582133741
10740,43,349341,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,60,<=50K,<=50K,0.4266562834313256
10741,40,56795,Masters,14,Never-married,Not-in-family,White,Female,14084,0,55,>50K,>50K,0.9929415796721922
10742,21,181096,Some-college,10,Never-married,Own-child,Black,Male,0,0,20,<=50K,<=50K,0.00056289418669367
10743,24,214555,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.09267592313533247
10744,36,272944,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,45,<=50K,<=50K,0.0732398646717713
10745,35,90273,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.05142787701827151
10746,28,168524,Assoc-voc,11,Married-civ-spouse,Own-child,White,Female,0,0,40,<=50K,<=50K,0.11526078719619733
10747,19,458558,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,<=50K,0.030235919474101213
10748,38,165302,Some-college,10,Divorced,Unmarried,Other,Female,0,0,40,<=50K,<=50K,0.021324439823983653
10749,19,45766,Some-college,10,Never-married,Not-in-family,White,Male,0,0,45,<=50K,<=50K,0.0019377590298568011
10750,30,35644,11th,7,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.0891669508131607
10751,32,116055,HS-grad,9,Never-married,Unmarried,Black,Female,2977,0,35,<=50K,<=50K,0.0013850084020554999
10752,37,184655,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,35,<=50K,<=50K,0.025539197221930463
10753,48,155664,HS-grad,9,Married-civ-spouse,Husband,White,Male,7688,0,70,>50K,>50K,0.994516939611134
10754,42,79531,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,<=50K,0.43024200772048377
10755,21,209067,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.001969900598164725
10756,28,130620,11th,7,Separated,Unmarried,Asian-Pac-Islander,Female,0,0,40,<=50K,<=50K,0.007321710159994991
10757,36,418702,Assoc-voc,11,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.037078967197144666
10758,56,70720,12th,8,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.17170076768674197
10759,62,115023,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.35365181612683555
10760,28,80165,Some-college,10,Divorced,Not-in-family,White,Female,0,0,30,<=50K,<=50K,0.0064206933725970555
10761,49,81973,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,<=50K,0.449482329260594
10762,29,242482,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,32,<=50K,<=50K,0.0126669540872983
10763,42,126098,HS-grad,9,Separated,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.01794652216242077
10764,27,85625,HS-grad,9,Never-married,Own-child,White,Male,0,0,22,<=50K,<=50K,0.0017886613927241217
10765,53,199665,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,30,>50K,<=50K,0.4495830760204855
10766,27,148069,10th,6,Never-married,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.006035277636223741
10767,30,343699,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.013118076147033
10768,33,134737,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,<=50K,0.13587147567144506
10769,48,201177,Bachelors,13,Married-civ-spouse,Husband,Black,Male,0,0,40,>50K,>50K,0.6453593718154849
10770,57,170411,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.6880052828306515
10771,28,209641,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,32,<=50K,<=50K,0.012888069690600312
10772,33,192256,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,>50K,0.7077780294172686
10773,19,216937,HS-grad,9,Never-married,Other-relative,Other,Female,0,0,60,<=50K,<=50K,0.0013047946506520493
10774,31,106347,11th,7,Separated,Not-in-family,Black,Female,0,0,42,<=50K,<=50K,0.007255423328566536
10775,33,169652,Assoc-voc,11,Never-married,Own-child,White,Male,0,1669,55,<=50K,<=50K,0.024925520622539415
10776,24,211968,Some-college,10,Never-married,Not-in-family,White,Female,0,0,24,<=50K,<=50K,0.002272906661454502
10777,39,91367,Masters,14,Married-civ-spouse,Husband,White,Male,0,1848,45,>50K,>50K,0.983830431001974
10778,60,35649,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,>50K,0.643664791209361
10779,50,276241,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.702297472527713
10780,58,30111,Some-college,10,Widowed,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,<=50K,<=50K,0.052187385329285615
10781,31,32406,Some-college,10,Divorced,Unmarried,White,Female,0,0,20,<=50K,<=50K,0.007252391156471381
10782,39,340091,Some-college,10,Separated,Unmarried,White,Female,0,0,75,<=50K,<=50K,0.08835887492566755
10783,28,89718,HS-grad,9,Never-married,Not-in-family,White,Female,2202,0,48,<=50K,<=50K,0.005723831135498432
10784,41,66118,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,25,<=50K,<=50K,0.32334597965207634
10785,39,167864,11th,7,Married-civ-spouse,Husband,White,Male,0,0,30,<=50K,<=50K,0.04729678853406386
10786,44,172032,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.3511381590137747
10787,46,182541,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,1672,50,<=50K,<=50K,0.1794890182991294
10788,40,104892,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,>50K,0.5974926418651327
10789,49,213431,HS-grad,9,Separated,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.02198854015760732
10790,26,485117,Bachelors,13,Never-married,Own-child,White,Male,0,0,20,<=50K,<=50K,0.0047784815577638275
10791,31,132601,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.018238632458169153
10792,31,302626,Some-college,10,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.01986032894651352
10793,33,177945,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,<=50K,0.13197080172690265
10794,34,146589,HS-grad,9,Never-married,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.0085303735644899
10795,20,505980,Some-college,10,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.0066814931419252625
10796,33,138142,Some-college,10,Separated,Unmarried,Black,Female,0,0,25,<=50K,<=50K,0.006449306346840679
10797,42,657397,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.3318441975586767
10798,34,509364,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,30,<=50K,<=50K,0.013695439183819717
10799,53,202733,Masters,14,Married-civ-spouse,Husband,White,Male,7688,0,70,>50K,>50K,0.997312728271317
10800,29,83003,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,<=50K,0.2194305410239974
10801,43,105936,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,35,>50K,<=50K,0.3094363094130864
10802,39,49308,Bachelors,13,Divorced,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.12538474746303016
10803,31,259931,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.03516436777465097
10804,33,335625,Some-college,10,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.03879037930227107
10805,49,156926,Assoc-voc,11,Divorced,Not-in-family,White,Male,0,0,45,>50K,<=50K,0.18871417890416978
10806,38,82552,HS-grad,9,Never-married,Not-in-family,White,Male,594,0,50,<=50K,<=50K,0.017624455634648564
10807,29,380560,9th,5,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.03849040456485514
10808,41,283917,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,35,>50K,<=50K,0.3419845340893132
10809,52,317733,Bachelors,13,Married-civ-spouse,Husband,White,Male,7688,0,40,>50K,>50K,0.9958911387456585
10810,46,176684,Assoc-acdm,12,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.07375783011989492
10811,49,186982,Some-college,10,Separated,Not-in-family,White,Female,0,0,45,>50K,<=50K,0.10358081363626144
10812,30,117570,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,60,<=50K,<=50K,0.044529567093647644
10813,32,188557,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.03246887387011319
10814,37,28887,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.21632660998220596
10815,32,208291,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.2947815183546251
10816,53,196278,Some-college,10,Widowed,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.09765718651444175
10817,18,151463,11th,7,Never-married,Other-relative,White,Male,0,0,7,<=50K,<=50K,0.00023907231181017913
10818,40,130749,Some-college,10,Divorced,Not-in-family,Black,Female,0,0,40,<=50K,<=50K,0.030335257548910075
10819,28,290267,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,18,<=50K,<=50K,0.022467108579542823
10820,56,119859,Some-college,10,Divorced,Not-in-family,White,Male,0,0,40,>50K,<=50K,0.10434648225982382
10821,56,314149,Doctorate,16,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,>50K,0.84671372883732
10822,48,200471,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.49761330941388954
10823,59,77884,Assoc-voc,11,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,40,<=50K,<=50K,0.0996858373954751
10824,33,292465,9th,5,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.10749870019213935
10825,27,147638,Masters,14,Never-married,Not-in-family,Other,Female,0,0,40,<=50K,<=50K,0.02580839227416462
10826,59,21792,HS-grad,9,Widowed,Not-in-family,White,Female,0,0,10,<=50K,<=50K,0.10384884406636878
10827,38,114591,Bachelors,13,Married-civ-spouse,Wife,White,Female,15024,0,40,>50K,>50K,0.9992727231049365
10828,36,107218,Some-college,10,Divorced,Unmarried,Asian-Pac-Islander,Male,0,0,55,<=50K,<=50K,0.06720399271585033
10829,23,253190,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,25,<=50K,<=50K,0.009680268390554839
10830,61,179743,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,2051,20,<=50K,<=50K,0.049455736815950585
10831,26,272618,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,55,<=50K,<=50K,0.42535598480388387
10832,32,283268,10th,6,Separated,Unmarried,White,Female,0,0,42,<=50K,<=50K,0.014492470623660898
10833,30,229741,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.1857714369373627
10834,45,199326,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,>50K,0.7984929983106619
10835,26,340335,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.032013322959247185
10836,19,194608,Some-college,10,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.0001518291667195073
10837,50,172175,Prof-school,15,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.8157066261550371
10838,45,217654,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.49761330941388954
10839,40,31627,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,20,<=50K,>50K,0.6055564882284581
10840,33,229732,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,45,>50K,<=50K,0.2888438161419694
10841,30,101859,7th-8th,4,Never-married,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.04147792899418618
10842,50,346014,7th-8th,4,Separated,Own-child,White,Female,0,0,20,<=50K,<=50K,0.0042074659850313565
10843,46,205504,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,20,<=50K,<=50K,0.02461498226110412
10844,51,94174,Some-college,10,Divorced,Unmarried,White,Female,0,0,35,<=50K,<=50K,0.024525681216016545
10845,34,50276,Bachelors,13,Never-married,Not-in-family,White,Male,27828,0,40,>50K,>50K,0.9944964585270709
10846,39,168894,Bachelors,13,Divorced,Unmarried,White,Female,0,0,20,<=50K,<=50K,0.04166382804448787
10847,37,200598,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,1740,45,<=50K,<=50K,0.2353909642159415
10848,53,215790,Some-college,10,Widowed,Other-relative,White,Female,0,0,22,<=50K,<=50K,0.026498454143155093
10849,31,202822,Some-college,10,Divorced,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.013518269581979112
10850,24,172496,Masters,14,Never-married,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.11069807994027663
10851,48,191277,Doctorate,16,Married-civ-spouse,Husband,White,Male,0,1902,60,>50K,>50K,0.9934981069254025
10852,46,170850,Bachelors,13,Divorced,Not-in-family,White,Male,0,1590,40,<=50K,<=50K,0.0710743773309497
10853,37,171968,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.4419519916321492
10854,37,335716,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.018375948530922264
10855,26,61603,5th-6th,3,Married-civ-spouse,Husband,Other,Male,0,0,40,<=50K,<=50K,0.018338028597173844
10856,32,340917,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,50,>50K,<=50K,0.28964326735517393
10857,27,254500,Some-college,10,Divorced,Unmarried,Black,Female,0,0,36,<=50K,<=50K,0.0070097785790169675
10858,43,207685,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.3054900031860374
10859,49,94215,12th,8,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.0264595996748624
10860,36,130620,Bachelors,13,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,0,35,>50K,>50K,0.5847755586912382
10861,18,201299,Some-college,10,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.000622497909749122
10862,43,270721,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,>50K,0.7481950503486267
10863,24,202570,Bachelors,13,Never-married,Own-child,Black,Male,0,0,15,<=50K,<=50K,0.0030607151574829935
10864,48,309895,Some-college,10,Divorced,Own-child,White,Female,0,0,40,<=50K,<=50K,0.030373509667398813
10865,39,188335,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.2795150290340156
10866,24,186221,11th,7,Divorced,Unmarried,White,Female,0,0,35,<=50K,<=50K,0.002254684210982922
10867,25,196771,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,65,<=50K,<=50K,0.041104152315371185
10868,75,164570,11th,7,Never-married,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.0825893117616744
10869,36,118429,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.3015423785521637
10870,31,207201,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.29764299672012695
10871,47,282830,Assoc-acdm,12,Married-civ-spouse,Husband,Black,Male,0,0,40,>50K,<=50K,0.4995615369869663
10872,37,415500,Some-college,10,Married-civ-spouse,Husband,Black,Male,0,0,40,>50K,<=50K,0.37598027596658207
10873,43,347934,HS-grad,9,Separated,Not-in-family,White,Female,0,0,30,<=50K,<=50K,0.013626903622256348
10874,66,107196,HS-grad,9,Widowed,Not-in-family,White,Female,0,0,18,<=50K,<=50K,0.010131486757930065
10875,31,34503,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.26926829070661273
10876,57,222216,Assoc-voc,11,Widowed,Unmarried,White,Female,0,0,38,<=50K,<=50K,0.07956952993523059
10877,31,38223,Bachelors,13,Never-married,Own-child,White,Male,0,0,45,<=50K,<=50K,0.0646539641885324
10878,59,126677,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,>50K,0.5449237561660047
10879,39,358837,Some-college,10,Never-married,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.035617289657207944
10880,32,44392,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.2799925993754989
10881,77,253642,7th-8th,4,Married-civ-spouse,Husband,Other,Male,0,0,30,<=50K,<=50K,0.012508612095234607
10882,53,181755,Masters,14,Divorced,Not-in-family,White,Female,0,0,35,>50K,<=50K,0.11155175638211913
10883,21,194096,Some-college,10,Never-married,Own-child,White,Female,0,0,10,<=50K,<=50K,0.0004883657223533704
10884,25,430084,Some-college,10,Never-married,Not-in-family,Black,Male,0,0,40,<=50K,<=50K,0.017212721620638548
10885,31,414525,12th,8,Never-married,Not-in-family,Black,Male,0,0,60,<=50K,<=50K,0.05031866824105948
10886,18,77845,Some-college,10,Never-married,Own-child,White,Male,0,1602,15,<=50K,<=50K,6.825050814065342e-05
10887,49,281647,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,>50K,0.7625595261010434
10888,39,190728,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.03308560368621777
10889,26,157617,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.10322917519044002
10890,37,109633,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,16,>50K,>50K,0.600367753093415
10891,27,139903,HS-grad,9,Never-married,Unmarried,Black,Female,0,0,30,<=50K,<=50K,0.0014118647034140966
10892,55,175127,Bachelors,13,Married-civ-spouse,Husband,White,Male,7688,0,38,>50K,>50K,0.9961260419674264
10893,45,242184,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,<=50K,0.13516903666943866
10894,34,284703,Some-college,10,Married-civ-spouse,Husband,Black,Male,0,0,52,<=50K,<=50K,0.3930139943659993
10895,25,109609,Some-college,10,Never-married,Not-in-family,White,Male,0,0,25,<=50K,<=50K,0.004342590921534693
10896,44,159960,Some-college,10,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.041093768108466246
10897,50,92811,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,>50K,0.6661469232614455
10898,52,176134,HS-grad,9,Married-civ-spouse,Husband,Black,Male,0,0,48,<=50K,<=50K,0.3846448059877361
10899,54,238257,Bachelors,13,Never-married,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.4105586099074198
10900,40,119493,Some-college,10,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.024201920371271047
10901,35,306678,HS-grad,9,Married-civ-spouse,Husband,White,Male,2885,0,40,<=50K,<=50K,0.06207025345387811
10902,33,134886,HS-grad,9,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.004262190327156812
10903,48,209057,Bachelors,13,Married-spouse-absent,Own-child,White,Male,0,0,50,>50K,<=50K,0.21345450353224452
10904,53,110510,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,50,>50K,<=50K,0.47360518419952413
10905,47,39986,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,>50K,0.6340944866557948
10906,44,242521,Bachelors,13,Married-civ-spouse,Husband,White,Male,7688,0,50,>50K,>50K,0.9969105853125958
10907,29,188401,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.029621360397020405
10908,37,32709,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,>50K,0.7221946642080901
10909,51,49017,HS-grad,9,Widowed,Not-in-family,White,Female,0,0,24,<=50K,<=50K,0.011671636960232613
10910,29,196971,Bachelors,13,Never-married,Own-child,White,Female,0,0,72,<=50K,<=50K,0.07246332334932878
10911,43,141858,11th,7,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.1238979549013454
